id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,tmdb_popularity,on_amazon,on_apple,on_disney,on_hbo,on_netflix,on_paramount
tm1114205,Amina,MOVIE,2021,PG-13,120,"['war', 'history', 'drama', 'action']",['NG'],3.8,122.546,,,,,1.0,
tm1114226,NO-ONE,MOVIE,2018,,117,"['drama', 'thriller']",[],6.8,,1.0,,,,,
tm1114331,Muddy,MOVIE,2021,,137,"['thriller', 'action']",['IN'],7.0,1.154,1.0,,,,,
tm1114350,Story of Dinda: Second Chance of Happiness,MOVIE,2021,,59,"['romance', 'drama']",['ID'],5.6,1.205,,,,,1.0,
tm1114379,Day Zero,MOVIE,2021,,71,"['drama', 'documentation']",[],7.4,,1.0,,,,,
tm1114499,Detetive Madeinusa,MOVIE,2021,,101,['comedy'],['BR'],3.7,20.255,1.0,,,,,
tm111459,Postal Inspector,MOVIE,1936,,58,"['thriller', 'action', 'crime', 'drama']",['US'],5.2,0.739,1.0,,,,,1.0
tm1114639,Motu Patlu in the Game of Zones,MOVIE,2020,,87,"['fantasy', 'comedy', 'animation']",['IN'],,1.307,,,,,1.0,
tm1114690,A Loud House Christmas,MOVIE,2021,,64,"['comedy', 'family', 'animation']",['US'],3.9,18.317,,,,,,1.0
tm1114713,Catwoman: Hunted,MOVIE,2022,PG-13,78,"['action', 'crime', 'animation', 'scifi']",['US'],5.6,28.767,,,,1.0,,
tm111534,Prison Shadows,MOVIE,1936,,65,"['drama', 'crime']",['US'],4.6,1.562,1.0,,,,,1.0
tm1115388,Dybbuk,MOVIE,2021,,118,"['thriller', 'drama', 'horror']",['IN'],5.0,4.023,1.0,,,,,
tm1115392,Shyam Singha Roy,MOVIE,2021,,155,"['drama', 'romance', 'thriller', 'horror']",['IN'],7.7,6.084,,,,,1.0,
tm111540,Sweet Home Alabama,MOVIE,2002,PG-13,108,"['romance', 'comedy']",['US'],6.2,16.155,1.0,,,,,
tm111550,Tornado,MOVIE,1943,PG,83,['drama'],['US'],6.1,3.197,1.0,,,,,1.0
tm1115710,Joy For Christmas,MOVIE,2021,G,84,"['comedy', 'romance']",['US'],6.3,3.624,1.0,,,,,
tm1115800,Theo Von: Regular People,MOVIE,2021,,61,['comedy'],['US'],5.1,3.436,,,,,1.0,
tm111592,Huckleberry Finn,MOVIE,1974,G,118,"['family', 'action', 'music']",['US'],5.5,3.429,1.0,,,,,1.0
tm111597,Death Valley Rangers,MOVIE,1943,,59,"['western', 'drama', 'action']",['US'],5.7,1.4,1.0,,,,,1.0
tm1115985,Buried Secrets of Cordoba,MOVIE,2019,,44,"['history', 'documentation']","['GB', 'US']",,1.358,,,1.0,,,
tm111600,The Sweetest Thing,MOVIE,2002,R,84,"['comedy', 'romance']",['US'],5.1,10.625,,,,,1.0,
tm1116102,Adrienne,MOVIE,2021,,98,['documentation'],['US'],7.4,1.759,,,,1.0,,
tm1116525,Just Short of Perfect,MOVIE,2021,,94,"['comedy', 'romance']",['BR'],5.3,15.364,,,,,1.0,
tm111671,Eddie Izzard: Definite Article,MOVIE,1996,R,109,['comedy'],['GB'],,3.395,1.0,,,,,
tm111692,Luxo Jr.,MOVIE,1986,G,2,['animation'],['US'],,9.996,,,1.0,,,
tm1117016,Mistaken,MOVIE,2017,,84,[],['US'],4.9,,1.0,,,,,
tm1117040,Anek,MOVIE,2022,,146,"['action', 'thriller', 'drama']",['IN'],7.1,9.261,,,,,1.0,
tm1117103,Sold Out,MOVIE,2021,,91,"['romance', 'drama', 'music']",['US'],5.6,2.409,1.0,,,,,
tm1117330,Juice WRLD: Into the Abyss,MOVIE,2021,,110,"['music', 'documentation']",['US'],7.6,6.732,,,,1.0,,
tm1117350,A Forbidden Orange,MOVIE,2021,R,85,"['history', 'documentation']",['ES'],6.3,11.136,,,,1.0,,
tm1117411,'Twas the Fight Before Christmas,MOVIE,2021,R,91,['documentation'],['GB'],6.3,3.49,,1.0,,,,
tm1118234,Lords of Scam,MOVIE,2021,R,105,"['documentation', 'crime']",['FR'],6.3,9.583,,,,,1.0,
tm111828,Catch Me If You Can,MOVIE,2002,PG-13,141,"['drama', 'crime']",['US'],8.1,40.724,,,,,,1.0
tm111828,Catch Me If You Can,MOVIE,2002,PG-13,141,"['drama', 'crime']",['US'],8.1,72.321,,,,,1.0,
tm111828,Catch Me If You Can,MOVIE,2002,PG-13,141,"['drama', 'crime']",['US'],8.1,129.77,,,,1.0,,
tm1118315,Erida,MOVIE,2021,,124,['thriller'],['IN'],6.9,1.4,1.0,,,,,
tm1118520,Matched,MOVIE,2021,PG,100,"['horror', 'thriller', 'drama']",['US'],3.4,1.26,1.0,,,,,
tm1118527,Shiva VS Autobots,MOVIE,2018,,79,[],[],,0.626,,,,,1.0,
tm1118580,Adithya (Creative Genius),MOVIE,2015,,123,[],[],,0.6,1.0,,,,,
tm1118685,Aida Rodriguez: Fighting Words,MOVIE,2021,R,63,['comedy'],['US'],5.7,1.946,,,,1.0,,
tm111881,Fast Bullets,MOVIE,1936,,58,['western'],['US'],5.5,0.988,1.0,,,,,
tm1118822,Sex: Unzipped,MOVIE,2021,,59,"['comedy', 'documentation']",['US'],2.5,3.031,,,,,1.0,
tm1118826,A Man Named Scott,MOVIE,2021,,95,"['documentation', 'music']",['US'],7.9,5.685,1.0,,,,,
tm1119015,Love Like the Falling Petals,MOVIE,2022,,128,"['drama', 'romance']",['JP'],6.3,132.561,,,,,1.0,
tm1119106,South Park: Post COVID: The Return of COVID,MOVIE,2021,R,62,"['comedy', 'animation']",['US'],7.6,18.518,,,,,,1.0
tm1119136,Game Changer,MOVIE,2021,,102,"['crime', 'comedy', 'drama', 'romance', 'thriller']",['TH'],4.1,3.203,,,,,1.0,
tm111915,In the Blink of an Eye,MOVIE,1996,,90,"['drama', 'crime']",['US'],5.5,1.233,1.0,,,,,
tm1119172,Puff: Wonders of the Reef,MOVIE,2021,PG,59,"['documentation', 'family']","['AU', 'US']",7.1,20.188,,,,,1.0,
tm1119272,14 Peaks: Nothing Is Impossible,MOVIE,2021,,101,"['documentation', 'sport']",['US'],7.7,22.226,,,,,1.0,
tm1119331,Haroun,MOVIE,2021,,76,['comedy'],['FR'],6.3,2.093,,,,,1.0,
tm1119333,South Park: Post COVID,MOVIE,2021,R,59,"['comedy', 'animation']",['US'],7.5,19.427,,,,,,1.0
tm1119338,A Tree of Life: The Pittsburgh Synagogue Shooting,MOVIE,2022,R,85,['documentation'],['US'],6.6,3.899,,,,1.0,,
tm1119356,Bree Wayy: Promise Witness Remembrance,MOVIE,2021,,31,['documentation'],[],,0.6,,,,,,1.0
tm1119366,Lynching Postcards: Token of a Great Day,MOVIE,2021,,15,['documentation'],['US'],,0.6,,,,,,1.0
tm1119426,Die Grenze,MOVIE,2021,,109,['drama'],[],6.4,1.4,1.0,,,,,
tm1119455,Camp Confidential: America's Secret Nazis,MOVIE,2021,PG-13,34,"['documentation', 'animation', 'history']",['US'],6.3,14.501,,,,,1.0,
tm111966,The Great Gatsby,MOVIE,1974,PG,138,"['drama', 'romance']",['US'],6.4,10.169,,,,,,1.0
tm111987,Black Gold,MOVIE,1936,,57,"['drama', 'romance', 'action']",['US'],5.3,1.165,1.0,,,,,
tm111989,Independence Day,MOVIE,1996,PG-13,145,"['scifi', 'action']",['US'],7.0,43.031,1.0,,,,,
tm1119960,Lost Tombs of the Pyramids,MOVIE,2020,PG,44,['documentation'],['GB'],5.9,3.259,,,1.0,,,
tm1119965,Love and Baseball,MOVIE,2021,,88,"['comedy', 'drama', 'romance']",['US'],6.1,1.567,,,,1.0,,
tm112005,Marihuana,MOVIE,1936,,57,"['crime', 'drama']",['US'],4.0,3.748,1.0,,,,,1.0
tm1120115,Death and All His Friends,MOVIE,2021,,81,['drama'],[],,,1.0,,,,,
tm112013,Highlander,MOVIE,1986,R,116,"['fantasy', 'action']",['GB'],7.1,21.406,1.0,,,,,
tm1120212,The Crime,MOVIE,2022,,126,['drama'],['EG'],,4.1,,,,,1.0,
tm1120320,Vampire Strippers,MOVIE,2021,,75,['horror'],[],3.0,1.4,1.0,,,,,
tm1120509,Never Back Down: Revolt,MOVIE,2021,R,89,"['action', 'crime', 'drama', 'sport']",['US'],4.0,81.744,,,,,1.0,
tm1120543,The Bubble,MOVIE,2022,R,126,['comedy'],['US'],4.7,91.061,,,,,1.0,
tm112061,The Godfather: Part II,MOVIE,1974,R,195,"['drama', 'crime']",['US'],9.0,48.475,,,,,,1.0
tm1120636,Johnny Test's Ultimate Meatloaf Quest,MOVIE,2021,G,20,"['animation', 'family']",['US'],7.1,4.274,,,,,1.0,
tm112065,Godzilla vs. Mechagodzilla,MOVIE,1974,G,84,"['action', 'family', 'fantasy', 'scifi', 'horror']",['JP'],6.2,13.575,,,,1.0,,
tm1120700,Orca Vs. Great White,MOVIE,2021,PG-13,44,['documentation'],[],5.3,3.621,,,1.0,,,
tm1120766,Angèle,MOVIE,2021,R,84,"['documentation', 'music']","['FR', 'BE']",7.0,4.432,,,,,1.0,
tm112084,For Pete's Sake,MOVIE,1974,PG,90,['comedy'],['US'],6.2,3.103,1.0,,,,,
tm1120855,Along for the Ride,MOVIE,2022,,106,"['drama', 'romance']",['US'],6.1,158.01,,,,,1.0,
tm1120902,The Privilege,MOVIE,2022,,107,"['scifi', 'thriller', 'drama', 'horror']",['DE'],4.6,101.24,,,,,1.0,
tm1120937,Montford: The Chickasaw Rancher,MOVIE,2021,,96,"['western', 'drama', 'history']",['US'],6.6,4.098,,,,,1.0,
tm1121027,Roy Wood Jr.: Imperfect Messenger,MOVIE,2021,,64,['comedy'],[],7.3,1.833,,,,,,1.0
tm1121084,Izla,MOVIE,2021,,85,"['horror', 'comedy']",['PH'],3.7,2.356,,,,,1.0,
tm1121098,Will You Marry?,MOVIE,2021,,86,"['romance', 'drama']",['PH'],4.9,1.304,,,,,1.0,
tm1121246,Code 8,MOVIE,2019,,99,"['scifi', 'action', 'crime', 'thriller', 'drama']","['CA', 'GB', 'US']",6.1,18.193,,,,,1.0,
tm112130,Pulp Fiction,MOVIE,1994,R,154,"['thriller', 'crime', 'drama']",['US'],8.9,55.923,,,,,,1.0
tm112135,Beware Of Ladies,MOVIE,1936,,64,"['drama', 'romance', 'action', 'crime']",['US'],5.5,0.92,1.0,,,,,
tm1121486,Entre Nos: The Winners 2,MOVIE,2021,R,30,['comedy'],[],,0.6,,,,1.0,,
tm1121489,Entre Nos: What She Said,MOVIE,2021,,28,['comedy'],[],,,,,,1.0,,
tm1121707,Dangerous Liaisons,MOVIE,2022,,109,"['romance', 'drama']",['FR'],3.9,81.133,,,,,1.0,
tm112171,Samurai II: Duel at Ichijoji Temple,MOVIE,1955,,104,"['drama', 'action', 'history']",['JP'],7.3,6.119,,,,1.0,,
tm112173,The President's Mystery,MOVIE,1936,,80,"['thriller', 'drama']",['US'],5.6,1.39,1.0,,,,,1.0
tm1121816,Mike Gaffney: Dummy Magnet,MOVIE,2020,,28,['comedy'],[],,,1.0,,,,,
tm1121831,LeClerc Andre: With All Due Respect,MOVIE,2020,,23,['comedy'],[],,,1.0,,,,,
tm112185,The Disappearance of Flight 412,MOVIE,1974,G,72,"['scifi', 'drama']",['US'],4.6,4.174,1.0,,,,,
tm1122095,A Naija Christmas,MOVIE,2021,,121,"['comedy', 'drama', 'romance']",['NG'],4.7,18.261,,,,,1.0,
tm1122164,Charge and Bail,MOVIE,2021,,95,"['comedy', 'drama']",[],,,1.0,,,,,
tm1122258,The Gift of Grace,MOVIE,2021,,120,['drama'],[],8.9,,1.0,,,,,
tm112226,The Mandarin Mystery,MOVIE,1936,G,66,"['thriller', 'romance', 'comedy', 'crime']",['US'],5.3,1.283,1.0,,,,,1.0
tm112235,Kannathil Muthamittal,MOVIE,2002,,137,"['drama', 'war', 'action']",['IN'],8.4,3.739,,,,,1.0,
tm1122412,Chinna Chinni Asha,MOVIE,2021,,75,"['drama', 'romance']",[],,,1.0,,,,,
tm112257,Hollywood Harry,MOVIE,1986,PG-13,98,"['comedy', 'thriller', 'crime']",['US'],4.9,1.428,1.0,,,,,1.0
tm11228,Cléo from 5 to 7,MOVIE,1962,,90,"['drama', 'european', 'comedy', 'music']","['FR', 'IT']",7.9,13.659,,,,1.0,,
tm112305,Happy Go Lucky,MOVIE,1936,,53,"['drama', 'music', 'action']",['US'],5.2,1.4,1.0,,,,,
tm112306,The Crystal Ball,MOVIE,1943,,81,"['comedy', 'romance']",['US'],6.5,1.67,1.0,,,,,
tm112317,Three Blind Mouseketeers,MOVIE,1936,,9,['animation'],['US'],,5.192,,,1.0,,,
tm1123214,Taller Than the Trees,MOVIE,2021,,89,[],[],,,1.0,,,,,
tm1123328,Mahadwaram: The Portal for Dead,MOVIE,2021,,84,['horror'],[],,,1.0,,,,,
tm11234,Chhoti Bahu,MOVIE,1971,,137,"['drama', 'family']",['IN'],6.0,1.864,1.0,,,,,
tm112348,Rock 'n' Roll Revue,MOVIE,1955,,69,['music'],['US'],,1.491,1.0,,,,,1.0
tm1123751,Butterflies,MOVIE,2021,,112,['drama'],[],,,1.0,,,,,
tm112381,Comedian,MOVIE,2002,R,82,"['comedy', 'documentation']",['US'],6.9,4.854,,,,,1.0,
tm1123813,The Queen Family Singalong,MOVIE,2021,,41,['music'],['US'],5.9,1.54,,,1.0,,,
tm1123844,Mr. Saturday Night,MOVIE,2021,,83,"['documentation', 'music']",['US'],6.6,2.759,,,,1.0,,
tm1124066,Carlos Ballarta: False Prophet,MOVIE,2021,,63,['comedy'],['MX'],6.7,3.738,,,,,1.0,
tm112415,Tell Your Children,MOVIE,1938,PG,66,"['drama', 'crime']",['US'],3.7,5.412,1.0,,,,,
tm1124171,Rhys Darby: Mystic Time Bird,MOVIE,2021,,83,['comedy'],[],6.8,1.772,1.0,,,,,
tm112420,Three Little Wolves,MOVIE,1936,,9,['animation'],['US'],,6.779,,,1.0,,,
tm1124224,Christmas Thieves,MOVIE,2021,,77,"['crime', 'animation', 'comedy', 'family']",['IT'],4.9,1.715,1.0,,,,,
tm112424,Things to Come,MOVIE,1936,,89,"['scifi', 'drama', 'war']",['GB'],6.6,11.526,1.0,,,,,
tm1124254,Tom and Jerry Cowboy Up!,MOVIE,2022,G,75,"['western', 'family', 'animation', 'comedy']",['US'],5.1,61.811,,,,1.0,,
tm1124465,Corey Rodrigues: People Whisperer,MOVIE,2018,,44,[],[],,,1.0,,,,,
tm1124467,Kevin Jordan: Cause I Said So!,MOVIE,2019,PG,46,[],[],,,1.0,,,,,
tm1124469,Mike Paramore: You've Just Been Flirted With,MOVIE,2018,PG,41,[],[],,,1.0,,,,,
tm1124470,Arvin Mitchell: Circus Purpose,MOVIE,2018,,43,[],['US'],,,1.0,,,,,
tm1124473,"KEY LEWIS HALF BLACK, HALF WHITE, LOOKS MEXICAN",MOVIE,2017,PG,39,[],[],,,1.0,,,,,
tm1124475,Cleto Rodriguez: My Name Is Cleto,MOVIE,2019,PG,38,[],[],,,1.0,,,,,
tm1124480,Andy Woodull: Worlds Greatest Step Dad,MOVIE,2018,,41,[],['US'],,,1.0,,,,,
tm1124482,Jay Whittaker: Safe for Work,MOVIE,2018,PG,39,[],[],,,1.0,,,,,
tm1124484,Jeff Allen: I Can Laugh About It Now,MOVIE,2019,PG,41,[],[],,0.6,1.0,,,,,
tm1124485,Jose Sarduy: Cuban Pilot,MOVIE,2021,PG,39,[],[],,,1.0,,,,,
tm112452,Desert Gold,MOVIE,1936,,58,"['western', 'drama', 'romance', 'action', 'comedy']",['US'],5.6,1.315,1.0,,,,,1.0
tm1124646,Randu,MOVIE,2022,,122,['comedy'],['IN'],7.0,1.417,1.0,,,,,
tm112491,"Davy Crockett, King of the Wild Frontier",MOVIE,1955,PG,93,"['western', 'drama', 'family']",['US'],6.9,5.875,,,1.0,,,
tm112500,City Slickers II: The Legend of Curly's Gold,MOVIE,1994,PG-13,116,"['western', 'comedy']",['US'],5.6,7.304,,,,1.0,,
tm112513,Naked Gun 33⅓: The Final Insult,MOVIE,1994,PG-13,82,"['crime', 'comedy']",['US'],6.5,20.569,,,,,,1.0
tm1125299,Swan Song,MOVIE,2021,R,112,"['drama', 'romance', 'scifi']",['US'],6.8,17.465,,1.0,,,,
tm112533,Redeemer,MOVIE,2002,,85,['drama'],"['US', 'CA']",5.7,1.66,1.0,,,,,1.0
tm1125391,Not Alone,MOVIE,2021,,87,"['thriller', 'horror']",[],3.9,1.459,1.0,,,,,
tm112548,Reign of Fire,MOVIE,2002,PG-13,101,"['fantasy', 'thriller', 'action', 'european']","['GB', 'US', 'IE']",6.2,16.766,,,,,,1.0
tm112552,Richard III,MOVIE,1956,,155,"['drama', 'history', 'war']",['GB'],7.4,5.849,,,,1.0,,
tm112565,The Tracker,MOVIE,2002,,90,"['drama', 'western', 'history']",['AU'],7.4,3.039,1.0,,,,,
tm1125844,The Whole Truth,MOVIE,2021,R,125,"['drama', 'horror', 'thriller']",['TH'],5.1,149.152,,,,,1.0,
tm112614,Chungking Express,MOVIE,1994,PG-13,97,"['drama', 'comedy', 'crime', 'romance']",['HK'],8.0,31.366,,,,1.0,,
tm1126268,Hustle,MOVIE,2022,R,117,"['drama', 'sport', 'comedy']",['US'],7.4,746.928,,,,,1.0,
tm1126302,Transcendental Layover,MOVIE,2020,,81,"['crime', 'thriller']",[],6.9,,1.0,,,,,
tm1126485,Alternate Ground,MOVIE,2021,,92,"['drama', 'scifi', 'thriller']",['US'],5.8,,1.0,,,,,
tm1126572,Breakdown,MOVIE,2020,,92,"['thriller', 'horror']",['US'],2.6,2.687,1.0,,,,,
tm112659,Space Jam,MOVIE,1996,PG,88,"['comedy', 'scifi', 'sport', 'animation', 'family', 'fantasy']",['US'],6.5,32.081,,,,1.0,,
tm11266,The Million Dollar Duck,MOVIE,1971,G,89,"['comedy', 'family', 'scifi']",['US'],5.7,6.101,,,1.0,,,
tm112688,Guys and Dolls,MOVIE,1955,,150,"['crime', 'romance', 'comedy']",['US'],7.1,7.71,1.0,,,,,
tm112695,Wildfire 7: The Inferno,MOVIE,2002,,100,"['drama', 'action']","['CA', 'US']",4.6,1.8,1.0,,,,,
tm112696,A Ring of Endless Light,MOVIE,2002,,88,"['drama', 'romance', 'family']",['US'],5.8,5.141,,,1.0,,,
tm1127005,The Power Reset,MOVIE,2021,G,36,['documentation'],[],,0.6,1.0,,,,,
tm112715,The Vagina Monologues,MOVIE,2007,,76,"['comedy', 'documentation', 'drama']",['US'],6.4,1.718,,,,1.0,,
tm1127340,Tommy Little: I'll See Myself Out,MOVIE,2021,,56,['comedy'],['AU'],6.4,1.4,1.0,,,,,
tm112736,Eddie Izzard: Unrepeatable,MOVIE,1994,,75,['comedy'],['GB'],,2.388,1.0,,,,,
tm1127412,Queen Victoria: Secrets of a Queen,MOVIE,2001,,58,"['history', 'documentation']",['DE'],,0.6,1.0,,,,,
tm1127434,Rocky,MOVIE,2019,,116,"['action', 'drama', 'romance']",['IN'],6.3,0.855,1.0,,,,,
tm1127479,Cobalt Blue,MOVIE,2022,,112,"['romance', 'drama']",['IN'],6.6,5.021,,,,,1.0,
tm1127511,Only You,MOVIE,2021,,110,"['comedy', 'romance', 'drama']",['PH'],6.5,2.083,,,,,1.0,
tm112752,Sherlock Holmes and the Secret Weapon,MOVIE,1943,,68,"['thriller', 'crime', 'drama']",['US'],6.5,4.593,1.0,,,,,1.0
tm1127595,Pixar 2021 Disney+ Day Special,MOVIE,2021,G,4,['documentation'],['US'],,5.663,,,1.0,,,
tm1127695,The Endless Trench,MOVIE,2019,,148,"['drama', 'history', 'thriller', 'war', 'action', 'european']","['ES', 'FR']",7.2,10.223,,,,,1.0,
tm1128292,Michael Che: Shame the Devil,MOVIE,2021,,58,['comedy'],[],6.4,3.478,,,,,1.0,
tm1128472,Better Nate Than Ever,MOVIE,2022,PG,92,"['comedy', 'drama', 'family']",['US'],6.2,162.968,,,1.0,,,
tm1128515,Single Mother by Choice,MOVIE,2021,,82,['drama'],['US'],3.3,7.232,,,,1.0,,
tm1128651,Farruko Live On Max,MOVIE,2021,,75,['music'],[],,1.254,,,,1.0,,
tm1128929,Harry Potter 20th Anniversary: Return to Hogwarts,MOVIE,2022,PG-13,103,"['documentation', 'family']","['US', 'GB']",8.0,94.338,,,,1.0,,
tm112905,Ablaze,MOVIE,2002,R,90,"['thriller', 'action', 'drama']",['US'],3.3,3.499,1.0,,,,,
tm1129217,Anonymously Yours,MOVIE,2021,R,101,"['drama', 'romance']",['MX'],5.7,43.391,,,,,1.0,
tm1129234,Velle,MOVIE,2021,,125,"['crime', 'drama', 'comedy']",['IN'],7.1,1.578,1.0,,,,,
tm1129261,Reno 911! The Hunt for QAnon,MOVIE,2021,R,85,['comedy'],['US'],5.6,8.893,,,,,,1.0
tm112936,Hanzo the Razor: Who's Got the Gold?,MOVIE,1974,,84,"['drama', 'action']",['JP'],6.5,4.009,,,,1.0,,
tm1129394,The Princess Switch 3: Romancing the Star,MOVIE,2021,PG,106,"['comedy', 'romance', 'drama', 'family']",['US'],5.5,39.432,,,,,1.0,
tm1129398,Homestay,MOVIE,2022,,112,"['fantasy', 'drama', 'romance']",['JP'],7.1,3.836,1.0,,,,,
tm1129563,Mariah's Christmas: The Magic Continues,MOVIE,2021,G,18,"['music', 'family']",['US'],4.9,3.318,,1.0,,,,
tm11296,In Pursuit of Honor,MOVIE,1995,PG-13,111,"['western', 'drama']",['US'],7.0,7.347,,,,1.0,,
tm112960,I'd Give My Life,MOVIE,1936,,73,"['crime', 'drama', 'romance']",['US'],6.0,0.6,1.0,,,,,
tm1129621,Fellini Forward,MOVIE,2021,,45,['documentation'],['IT'],,0.6,1.0,,,,,
tm112965,Ghost Ship,MOVIE,2002,R,91,"['horror', 'thriller', 'european']","['AU', 'US']",5.5,25.011,,,,1.0,,
tm1129730,The Forever Prisoner,MOVIE,2021,R,119,"['documentation', 'crime']",['US'],7.3,2.737,,,,1.0,,
tm112975,Hoosiers,MOVIE,1987,PG,114,"['drama', 'sport']",['US'],7.4,11.868,,,,1.0,,
tm1129755,A Year From Now,MOVIE,2021,,84,"['fantasy', 'comedy', 'drama']",['US'],4.7,2.123,1.0,,,,,
tm112998,The Wild Thornberrys Movie,MOVIE,2002,PG,85,"['animation', 'comedy', 'family', 'fantasy']",['US'],5.6,23.238,,,,1.0,,
tm113008,Visit to a Chief's Son,MOVIE,1974,G,85,"['action', 'drama']",['US'],6.8,0.922,1.0,,,,,1.0
tm1130111,Causality,MOVIE,2021,,114,"['thriller', 'drama']",['AR'],5.3,3.162,1.0,,,,,
tm1130264,Nicole Byer: BBW (Big Beautiful Weirdo),MOVIE,2021,,65,['comedy'],[],5.7,3.015,,,,,1.0,
tm1130275,Mo Amer: Mohammed in Texas,MOVIE,2021,,64,['comedy'],['US'],6.5,2.831,,,,,1.0,
tm113030,Dil Hai Tumhaara,MOVIE,2002,,185,"['drama', 'romance']",['IN'],5.4,4.079,1.0,,,,,
tm1130340,Manuel Turizo Live on Max,MOVIE,2021,,69,['music'],[],,0.928,,,,1.0,,
tm113048,Homeward Bound II: Lost in San Francisco,MOVIE,1996,G,89,"['comedy', 'drama', 'family', 'romance']","['CA', 'US']",6.0,10.013,,,1.0,,,
tm1130993,Janet Roth: Extremely Analytical,MOVIE,2021,,51,['comedy'],['US'],,0.779,1.0,,,,,
tm1130995,Jonas Brothers Family Roast,MOVIE,2021,,68,"['comedy', 'music']",['US'],5.2,5.159,,,,,1.0,
tm113101,Ghetto Dawg,MOVIE,2002,R,89,['drama'],['US'],4.3,2.365,1.0,,,,,
tm1131061,Hilda and the Mountain King,MOVIE,2021,,85,"['fantasy', 'family', 'animation', 'comedy', 'drama']","['CA', 'GB']",7.7,67.409,,,,,1.0,
tm1131263,Comedy Chingonas,MOVIE,2021,R,58,['comedy'],['US'],6.3,0.6,,,,1.0,,
tm1131334,The Matchmaker,MOVIE,2021,,116,['comedy'],['US'],,3.573,1.0,,,,,
tm1131374,Carolin Kebekus: The Last Christmas Special,MOVIE,2021,,66,['comedy'],[],4.7,1.925,,,,,1.0,
tm1131382,Jim Gaffigan: Comedy Monster,MOVIE,2021,,70,['comedy'],[],6.8,3.435,,,,,1.0,
tm113154,The House of Secrets,MOVIE,1936,,70,['thriller'],['US'],5.0,1.664,1.0,,,,,1.0
tm113170,Mr. Arkadin,MOVIE,1955,PG,95,"['drama', 'thriller', 'european', 'crime']","['ES', 'CH', 'FR']",7.1,8.885,,,,1.0,,
tm1131747,Mia meets Morgenrot,MOVIE,2021,,101,[],[],,,1.0,,,,,
tm1131895,Love Is Color Blind,MOVIE,2021,,115,"['comedy', 'romance']",['PH'],6.1,1.829,,,,,1.0,
tm1132176,Jimmy Carr: His Dark Material,MOVIE,2021,,59,['comedy'],['GB'],7.1,4.254,,,,,1.0,
tm113226,Terror in the Family,MOVIE,1996,,86,"['drama', 'romance']",['US'],5.6,1.72,1.0,,,,,1.0
tm1132325,Don,MOVIE,2022,,164,"['romance', 'comedy', 'drama', 'action']",['IN'],7.0,2.708,,,,,1.0,
tm1132416,Mau y Ricky Live on Max,MOVIE,2021,,65,['music'],[],,0.639,,,,1.0,,
tm113262,These Three,MOVIE,1936,,93,"['romance', 'drama']",['US'],7.4,3.913,1.0,,,,,
tm113284,Steel Sharks,MOVIE,1996,R,94,"['thriller', 'action']",['US'],4.1,3.323,1.0,,,,,1.0
tm113286,Star Trek: First Contact,MOVIE,1996,PG-13,110,"['thriller', 'drama', 'scifi', 'action']",['US'],7.6,23.295,,,,1.0,,
tm113286,Star Trek: First Contact,MOVIE,1996,PG-13,111,"['scifi', 'thriller', 'drama', 'action']",['US'],7.6,15.769,,,,,,1.0
tm113288,Defence of the Realm,MOVIE,1986,PG,96,['thriller'],['GB'],6.5,4.024,1.0,,,,,1.0
tm1132958,Pink: Staying True,MOVIE,2013,,68,['documentation'],['US'],,0.601,1.0,,,,,
tm113299,Get a Clue,MOVIE,2002,G,83,"['comedy', 'crime', 'family']",['US'],5.0,9.166,,,1.0,,,
tm1133028,The Snakes,MOVIE,2021,,14,[],[],,0.651,,,,1.0,,
tm1133070,Reopening Night,MOVIE,2021,PG-13,85,['documentation'],['US'],6.2,3.327,,,,1.0,,
tm1133185,Live in Front of a Studio Audience: The Facts of Life and Diff'rent Strokes,MOVIE,2021,PG,61,['comedy'],['US'],7.8,4.348,,,1.0,,,
tm1133705,Bali,MOVIE,2021,,103,"['thriller', 'horror']",['IN'],6.5,1.696,1.0,,,,,
tm11338,The Indian in the Cupboard,MOVIE,1995,PG,96,"['family', 'fantasy', 'action', 'drama']",['US'],6.0,37.898,1.0,,,,,1.0
tm113382,The Hanged Man,MOVIE,1974,PG-13,73,['western'],['US'],5.5,3.992,,,,,,1.0
tm1133820,The Magic Maker,MOVIE,2021,PG,43,[],['US'],4.2,1.504,,,1.0,,,
tm113394,Hearts and Minds,MOVIE,1975,R,112,"['war', 'documentation', 'history']",['US'],8.2,5.203,,,,1.0,,
tm1134006,Death to 2021,MOVIE,2021,,60,['comedy'],"['GB', 'US']",6.3,8.126,,,,,1.0,
tm1134087,Borrego,MOVIE,2022,R,102,"['crime', 'thriller']",['US'],5.7,222.814,,,,,1.0,
tm1134169,Tú eres mi problema,MOVIE,2021,,111,"['drama', 'comedy']",[],4.9,46.829,1.0,,,,,
tm1134296,Breathe the Night,MOVIE,2020,,18,[],[],,0.6,,,,1.0,,
tm1134423,Kayamai Kadakka..,MOVIE,2021,,104,"['thriller', 'action', 'drama']",['IN'],7.0,0.6,1.0,,,,,
tm113454,Thinner,MOVIE,1996,R,92,"['thriller', 'fantasy', 'horror']",['US'],5.8,14.676,,,,1.0,,
tm113454,Thinner,MOVIE,1996,R,92,"['thriller', 'horror', 'fantasy']",['US'],5.7,13.561,1.0,,,,,1.0
